Geography,Date Interval,Date,Units,0 grams per kilometre,1 to 50 grams per kilometre,51 to 75 grams per kilometre,76 to 90 grams per kilometre,91 to 100 grams per kilometre,101 to 110 grams per kilometre,111 to 130 grams per kilometre,131 to 150 grams per kilometre,151 to 170 grams per kilometre,171 to 190 grams per kilometre,191 to 225 grams per kilometre,226 to 255 grams per kilometre,Over 255 grams per kilometre,Unknown,Total,Average reported emissions
Great Britain,Monthly,May-08,Thousands,[low],0,0,[low],0.3,5.1,22.7,52.6,42.8,27.4,15.1,2.9,4.9,2.5,176.5,159.6
Great Britain,Monthly,Jun-08,Thousands,[low],0,0,0,0.4,7,26.3,65.3,49,31,17.6,2.7,5,2.5,206.6,158.2
Great Britain,Monthly,Jul-08,Thousands,[low],0,0,0,0.3,5.7,19.1,48.8,36.7,21,11.7,1.8,3.4,2.7,151.1,157
Great Britain,Monthly,Aug-08,Thousands,[low],0,0,[low],0.1,2.5,8.9,19.6,15.1,8.5,4,0.6,1,2.2,62.5,154.5
Great Britain,Monthly,Sep-08,Thousands,[low],[low],0,[low],0.7,12.9,46.8,112.3,73.5,42.2,26.5,3.8,7.5,2.3,328.6,155.9
Great Britain,Monthly,Oct-08,Thousands,[low],0,0,[low],0.4,5,18.5,42.3,30.2,16.2,8.9,1.4,2.5,2,127.5,154.6
Great Britain,Monthly,Nov-08,Thousands,[low],0,0,[low],0.2,4.7,14.3,32.5,24.4,13.1,6.9,1.3,1.8,1.9,101.2,154.4
Great Britain,Monthly,Dec-08,Thousands,[low],0,0,[low],0.3,4.4,15,36.4,24.9,15.3,7.6,2,2.1,1.6,109.5,155.6
Great Britain,Monthly,Jan-09,Thousands,[low],0,0,0,0.6,5.6,18.1,34.1,25,12.5,7.8,1.3,2.5,1.3,108.8,153.6
Great Britain,Monthly,Feb-09,Thousands,[low],0,0,[low],0.3,2.5,7.5,16.7,12.6,6.9,3.4,0.7,0.9,1.3,52.8,153.9
Great Britain,Monthly,Mar-09,Thousands,[low],0,0,[low],1.6,18.5,55,95.3,66.4,37.3,23.6,4.4,6.9,1.7,310.7,153.5
Great Britain,Monthly,Apr-09,Thousands,[low],0,0,0.2,0.6,6.6,23.8,40.3,30.2,16,8.5,1.4,2.7,1.7,132,152.8
Great Britain,Monthly,May-09,Thousands,[low],0,0,0.2,0.7,7.1,26,41,27.6,16.3,8.3,1.5,2.6,1.5,132.9,151.6
Great Britain,Monthly,Jun-09,Thousands,[low],0,[low],0.3,1,9.9,35.1,54.7,36.1,18.5,10.6,2.2,3,1.8,173.1,150.4
Great Britain,Monthly,Jul-09,Thousands,[low],0,0,0.3,1.3,7.5,34.4,51.5,31.4,14.7,7.7,1.6,2.4,1.9,154.7,148.6
Great Britain,Monthly,Aug-09,Thousands,[low],0,0,0.2,0.8,3.9,16.1,20.5,12.7,5.4,2.9,0.5,0.7,1.6,65.3,145.3
Great Britain,Monthly,Sep-09,Thousands,[low],0,0,1,3.8,20.5,84.3,122.9,70.7,32.8,17.4,5.4,4.3,1.7,364.9,147.3
Great Britain,Monthly,Oct-09,Thousands,[low],0,0,0.4,1.2,9.1,39.1,54.8,33.5,14.8,7.2,2.8,1.9,1.6,166.5,147.4
Great Britain,Monthly,Nov-09,Thousands,[low],0,0,0.4,1.2,9.6,35.8,51.4,31.7,14.3,6.2,2.4,1.9,1.5,156.5,147.1
Great Britain,Monthly,Dec-09,Thousands,[low],0,0,0.5,1.2,8.6,36.7,48,30.3,12.7,6.8,2.5,1.6,1.2,150.1,147.1
Great Britain,Monthly,Jan-10,Thousands,[low],0,0,0.4,1.6,7.7,38.5,44.4,25.7,10.5,5.7,1.9,1.5,1,138.9,145.1
Great Britain,Monthly,Feb-10,Thousands,[low],0,0,0.3,0.7,3.9,20.8,17.8,12.3,4.8,2.1,0.7,0.5,1.2,65.2,142.7
Great Britain,Monthly,Mar-10,Thousands,[low],0,0,1.1,4.2,24.7,113.7,112.4,71.4,33.4,18.9,7.1,5,1.5,393.4,146.1
Great Britain,Monthly,Apr-10,Thousands,[low],0,0,0.5,1.9,8.7,42.8,40.5,27.2,12.8,6.3,1.8,1.5,1.3,145.3,144.8
Great Britain,Monthly,May-10,Thousands,[low],0,[low],0.3,2.1,9.4,44.5,40.9,27,13.9,7,2.2,1.7,1.6,150.6,145.2
Great Britain,Monthly,Jun-10,Thousands,[low],0,0,0.4,2.4,12.5,54,54.6,34.8,17.3,8.3,2.7,2.1,1.6,190.8,145.2
Great Britain,Monthly,Jul-10,Thousands,[low],0,0,0.3,2.1,10.3,37.6,37.4,22.4,11.5,6.3,1.9,2,1.8,133.6,145
Great Britain,Monthly,Aug-10,Thousands,[low],0,0,0.1,0.9,4.7,15.1,15.8,8.4,4,2.3,0.5,0.5,1.5,53.7,142.1
Great Britain,Monthly,Sep-10,Thousands,[low],0,0,0.8,5.6,27,98.6,99.5,53.1,22.8,15.2,4.8,2.8,1.6,331.8,142.7
Great Britain,Monthly,Oct-10,Thousands,[low],0,0,0.3,3,9.5,37.4,40,20.5,9.4,5.6,1.9,1.2,1.3,130.1,142.8
Great Britain,Monthly,Nov-10,Thousands,[low],[low],[low],0.3,3.2,11.5,39.8,40,23.6,10.3,5.7,2.2,1.1,1.3,139,142.5
Great Britain,Monthly,Dec-10,Thousands,[low],[low],0,0.3,3.5,7.9,36.4,35.7,20.9,9.2,5.8,2.1,1,1.1,123.9,143.8
Great Britain,Monthly,Jan-11,Thousands,0.1,0,0,0.2,3.1,10.7,37.8,34.3,21.5,7.8,4.7,1.9,0.9,1.1,124.1,141.3
Great Britain,Monthly,Feb-11,Thousands,[low],0,[low],0.2,1.5,5.1,18.5,17.8,9.9,3.4,2,0.5,0.3,1.2,60.4,139.5
Great Britain,Monthly,Mar-11,Thousands,0.2,[low],0,0.7,10.1,36.2,114,99,56.3,23.6,11,7,2.4,1.3,362,140.1
Great Britain,Monthly,Apr-11,Thousands,0.2,0,0,0.3,3.7,13.5,42.3,38.4,20.4,7.8,4,1.8,0.8,1.2,134.4,138.9
Great Britain,Monthly,May-11,Thousands,0.1,0,0,0.3,4.2,15.1,45.4,42.3,22.6,8.9,4.3,2.1,0.9,1.3,147.4,139.3
Great Britain,Monthly,Jun-11,Thousands,0.1,0,0,0.3,5.8,18.6,56.6,51.7,25.4,10.4,5.3,2.4,1,1.3,179,138.4
Great Britain,Monthly,Jul-11,Thousands,0.2,0,0,0.3,4.9,14.2,40.5,37.5,17.3,7.3,3.3,1.7,0.7,1.4,129.2,137.5
Great Britain,Monthly,Aug-11,Thousands,[low],[low],0,0.1,2.2,7.2,18.7,16.5,6.6,2.5,1.5,0.4,0.3,1.2,57.3,134.9
Great Britain,Monthly,Sep-11,Thousands,0.1,0,0,0.8,13.5,37.7,108.9,96.4,39.1,16.7,9.1,4.5,1.8,1.2,329.9,136.5
Great Britain,Monthly,Oct-11,Thousands,0.1,0,0,0.3,6.1,15,45.9,35.2,15.5,6.5,3.4,1.9,0.7,1.1,131.7,135.9
Great Britain,Monthly,Nov-11,Thousands,[low],0,0,0.4,6.7,14.5,44,37.5,15.2,7.1,3.8,2.1,0.7,1.2,133.1,136.8
Great Britain,Monthly,Dec-11,Thousands,[low],[low],0,0.3,5.7,13.8,39.2,32.8,14,6.2,3.6,1.8,0.7,0.9,119,137
Great Britain,Monthly,Jan-12,Thousands,[low],[low],0,0.4,6.8,15.6,40.1,35,13.1,6.6,3.2,1.6,0.7,0.9,124.1,135.4
Great Britain,Monthly,Feb-12,Thousands,[low],[low],0,0.2,3,8,19.6,16.8,6.1,2.4,1.3,0.4,0.3,0.9,59,133.5
Great Britain,Monthly,Mar-12,Thousands,0.3,[low],0,1.3,22.3,42.3,128.2,103.2,35.3,17.4,8.7,5.9,1.9,1.2,367.9,134.7
Great Britain,Monthly,Apr-12,Thousands,0.2,[low],0,0.6,11,13.9,51,36.9,13,5.9,3.5,1.5,0.7,1.1,139.3,133.4
Great Britain,Monthly,May-12,Thousands,0.1,0.1,0,1.4,12.4,16,57.5,41.7,14.9,6.9,3.9,2.2,0.8,1.1,159,133.5
